"chrom","start","end"
"chr4",46591644,46747692
"chr4",46748752,46911248
"chr4",46912259,47154026
"chr4",47155063,47320782
"chr4",47321782,47489849
"chr4",47490921,47650770
"chr4",47651801,47805895
"chr4",47806899,47942618
"chr4",47943643,48121426
"chr4",48122431,48248303
"chr4",48249327,48470217
"chr4",48474190,48596496
"chr4",48597587,48708932
"chr4",48709943,48831468
"chr4",48832665,48982702
"chr4",48983833,49152323
"chr4",49156438,49332400
"chr4",49333708,49493973
"chr4",49495187,49620640
"chr4",49621687,49825284
"chr4",49826289,50013699
"chr4",50022369,50171371
"chr4",50172402,50277641
"chr4",50278728,50426773
"chr4",50427867,50573767
"chr4",50574773,50687214
"chr4",50688228,50823851
"chr4",50825196,50940014
"chr4",50941022,51157581
"chr4",51158611,51294370
"chr4",51295435,51442808
"chr4",51443829,51587656
"chr4",51589031,51725847
"chr4",51726871,51943281
"chr4",51944330,52065862
"chr4",52066913,52180220
"chr4",52181240,52351728
"chr4",52353076,52515860
"chr4",52516898,52755896
"chr4",52756975,52891271
"chr4",52892279,53019597
"chr4",53020863,53146934
"chr4",53148079,53267619
"chr4",53268650,53381307
"chr4",53384870,53516081
"chr4",53517113,53627998
"chr4",53629081,53740681
"chr4",53741840,53859065
"chr4",53860074,54020459
"chr4",54021625,54143138
"chr4",54144440,54279844
"chr4",54280877,54451339
"chr4",54452359,54585162
"chr4",54586262,54747326
"chr4",54748331,54876050
"chr4",54877618,55008680
"chr4",55009680,55235157
"chr4",55236472,55392592
"chr4",55393617,55553768
"chr4",55556923,55731960
"chr4",55734455,55886139
"chr4",55887682,56030700
"chr4",56032246,56160629
"chr4",56161648,56311546
"chr4",56312548,56436661
"chr4",56437697,56582449
"chr4",56583694,56710058
"chr4",56711126,56846866
"chr4",56848284,56978149
"chr4",56979368,57110345
"chr4",57111491,57234545
"chr4",57235577,57364876
"chr4",57365887,57510490
"chr4",57511607,57638816
"chr4",57640097,57762263
"chr4",57763864,57885158
"chr4",57886167,58055561
"chr4",58062575,58220678
"chr4",58221831,58358618
"chr4",58359654,58498357
"chr4",58499396,58681610
"chr4",58683924,58837049
"chr4",58839064,58951690
"chr4",58955981,59113778
"chr4",59120980,59306590
"chr4",59308574,59438126
"chr4",59439146,59550862
"chr4",59551970,59691877
"chr4",59692880,59877519
"chr4",59878526,59989843
"chr4",59990895,60237801
"chr4",60238929,60480672
"chr4",60481675,60655637
"chr4",60656769,60836511
"chr4",60837558,60960809
"chr4",60962649,61108995
"chr4",61110006,61242741
"chr4",61249374,61434559
"chr4",61442247,61569228
"chr4",61570301,61678076
"chr4",61679114,61834205
"chr4",61835224,61980153
"chr4",61981207,62143983
"chr4",62145025,62304222
"chr4",62305230,62451869
"chr4",62452888,62608373
"chr4",62609513,62843880
"chr4",62844890,63097247
"chr4",63098285,63363035
"chr4",63364072,63541036
"chr4",63542101,63727540
"chr4",63728542,63936703
"chr4",63937744,64055257
"chr4",64056622,64239040
"chr4",64245095,64390151
"chr4",64391166,64601655
"chr4",64602656,64742557
"chr4",64743565,64865596
"chr4",64866739,65000821
"chr4",65005025,65143419
"chr4",65144858,65266327
"chr4",65267329,65421418
"chr4",65422430,65560547
"chr4",65561750,65746506
"chr4",65748771,65898478
"chr4",65899508,66076454
"chr4",66077473,66196295
"chr4",66197875,66325400
"chr4",66326482,66452714
"chr4",66454381,66602301
"chr4",66603537,66716587
"chr4",66717669,66865880
"chr4",66866890,67028378
"chr4",67029451,67166449
"chr4",67167466,67367213
"chr4",67368249,67528596
"chr4",67529657,67666961
"chr4",67668046,67832589
"chr4",67833626,67969092
"chr4",67970138,68113801
"chr4",68114853,68252438
"chr4",68253561,68401791
"chr4",68402794,68595013
"chr4",68596049,68724164
"chr4",68726100,68896542
"chr4",68897699,69041690
"chr4",69046909,69179346
"chr4",69180505,69287569
"chr4",69288702,69401226
"chr4",69405449,69570559
"chr4",69571608,69776247
"chr4",69777682,69962976
"chr4",69964541,70130198
"chr4",70131244,70253608
"chr4",70254689,70418782
"chr4",70419792,70530228
"chr4",70531231,70655720
"chr4",70656724,70791822
"chr4",70792885,70904473
"chr4",70905538,71062589
"chr4",71063612,71190671
"chr4",71191675,71332596
"chr4",71333889,71455982
"chr4",71457894,71571024
"chr4",71572041,71683605
"chr4",71684663,71855382
"chr4",71856414,71994745
"chr4",71995816,72151998
"chr4",72153052,72321912
"chr4",72322958,72454672
"chr4",72461175,72622108
"chr4",72623311,72822726
"chr4",72823763,73007591
"chr4",73011197,73159517
"chr4",73160539,73350934
"chr4",73354532,73515274
"chr4",73517470,73698557
"chr4",73699560,73881520
"chr4",73882527,74006574
"chr4",74007586,74170268
"chr4",74171518,74338370
"chr4",74339400,74472105
"chr4",74473133,74619744
"chr4",74621229,74730146
"chr4",74731222,74868486
"chr4",74869647,75003734
"chr4",75004753,75119335
"chr4",75122436,75258022
"chr4",75259071,75393881
"chr4",75394894,75513252
"chr4",75514264,75674748
"chr4",75675755,75810226
"chr4",75811248,75943149
"chr4",75945466,76105986
"chr4",76111678,76255761
"chr4",76257448,76388932
"chr4",76389935,76521538
"chr4",76522553,76659257
"chr4",76660263,76789147
"chr4",76790157,76912054
"chr4",76913146,77023876
"chr4",77024894,77163960
"chr4",77164983,77275744
"chr4",77279916,77393763
"chr4",77394809,77527408
"chr4",77528944,77648694
"chr4",77650488,77773642
"chr4",77774720,77900670
"chr4",77901673,78023418
"chr4",78024436,78166393
"chr4",78167403,78274940
"chr4",78275941,78392286
"chr4",78393305,78505417
"chr4",78506436,78619613
"chr4",78620625,78741453
"chr4",78742502,78862802
"chr4",78863866,78978048
"chr4",78979153,79093867
"chr4",79095057,79211099
"chr4",79212107,79324266
"chr4",79325445,79440642
"chr4",79441646,79561773
"chr4",79563021,79679180
"chr4",79680186,79819428
"chr4",79820444,79941992
"chr4",79943045,80060826
"chr4",80061848,80198379
"chr4",80199418,80308494
"chr4",80309548,80425432
"chr4",80426432,80543799
"chr4",80544816,80655878
"chr4",80656879,80774125
"chr4",80775170,80894725
"chr4",80895736,81016154
"chr4",81017167,81133919
"chr4",81134922,81255364
"chr4",81256483,81372403
"chr4",81373469,81479708
"chr4",81481665,81613344
"chr4",81614370,81730883
"chr4",81732117,81836215
